ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
#NAME?,151.13490122038982,304.0208335929107,229.07767355765736,242.6993408760242,264.6655079380657,244.14426343050147,0.3354024752632751,0.20566747,-0.000792625,1183.3426684036367,1.282393825389254,4.899103570218943,13.952834485208264,122.94025421142578,19.790987014770508,-6.078402519,-1.35571754,-7.07455492,-20.78431129,-10.54758167,-22.59826469,-12.58628273,-8.137969017,-8.470876694,-16.92821503,0.087269031,-0.011413732,-0.137295172,-0.234083965,0.1139867156744003,0.080220111,-0.047525626,0.056935232,0.022092454,0.092065543,0.1010964959859848,-0.016098781,0
3B9EhVDY5TE,181.8190699939266,214.9751930555341,206.45635926765144,208.8552666091142,211.28204791122096,207.25353359617264,-0.552510364,0.13343254,-0.001621185,1865.3595634210003,0.9367259984546396,9.018532346546916,7.757060713954892,84.80033874511719,-50.8050499,17.355009078979492,-18.87948418,-4.569975376,-2.894556284,-5.898580551,-19.77075577,15.387513160705566,-16.92283249,-15.30994225,-23.07845116,0.5740229487419128,0.2259129136800766,0.9897777438163756,0.5232762098312378,-1.133984447,-0.887759328,-0.150205612,-0.123495512,-0.004774201,-0.128826112,0.5292169451713562,-0.066152573,0
IvWS4DPeqqs,211.28204791122096,748.5871016367529,258.6205394,659.2551138257397,689.4398543347978,519.7904086209431,-3.812893801,0.16029459,-0.000126553,1255.6952082837072,-1.109107315,3.130100256746371,3.569165456715126,150.8886260986328,-42.56527328,11.17287540435791,-49.34067535,-55.45613098,-14.01972485,-10.42233658,-17.27906609,-6.743941307,8.502218246459961,13.319852828979492,-18.38762856,0.1765711605548858,-0.000711994,0.1630380451679229,0.050457936,-0.002851616,-0.185998708,-0.276836365,-0.00099839,0.038615491,-0.014695466,0.099845774,-0.00498733,0
4cRx8oZbUcE,226.44649206156825,372.1377785978373,245.51937137864908,267.740773,318.3992322368831,279.6251578425316,-0.252956826,0.12701797,-0.00011427,1076.0096156754455,2.044674443453356,3.9019389385032657,14.785602511893552,142.06268310546875,-44.07627487,-0.358665794,-16.14706993,-24.70415115,-21.21938515,-12.94338799,-17.60617828,-12.28471661,-9.957784653,-12.78367615,-11.5439558,-0.15547131,-0.207657352,0.096262857,0.1036522388458252,-0.051831443,-0.034459237,0.023314884,-0.010425946,-0.075015023,-0.047245372,0.054960761,0.1118629276752471,0
1ym5GX8FhE0,168.66611791365605,325.8414615030442,231.7394279100639,239.91170118635668,282.02769802256034,248.55644154359192,-1.196172133,0.093682654,-0.00062072,2515.453253,-0.906853959,10.28584579596118,7.008806828362773,71.70672607421875,-36.26345825,16.665355682373047,-7.450978279,2.790431022644043,-19.64470482,8.738730430603027,-26.70690727,17.023502349853516,1.827965259552002,-8.972019196,1.142030119895935,0.1010159328579902,0.048591722,-0.062373418,-0.182243943,0.2094776034355163,-0.195934877,0.1874994933605194,0.304038793,0.2210456430912017,0.2361263930797577,0.01150968,0.063001782,0
6cIwmNXQyu0,83.36441116,622.2539674441617,159.19961611844155,163.86452094349727,252.7136380993477,210.67957747933568,1.368055946078515,0.1982323,-4.32E-05,1413.479492842658,-0.158585825,8.038526308374571,8.874079264345603,119.94408416748048,-25.37780571,6.419530868530273,-35.91202545,-29.26915741,-22.39066505,5.6023478507995605,-35.68190384,-14.64597511,-9.396143913,-6.923217773,-2.943969965,0.158281609,-0.082119606,-0.122988671,-0.091702111,-0.323986083,0.069691688,0.008471259,-0.03592544,0.039536063,-0.032275163,-0.000455551,0.029448124,0
4whV2kUSwHU,131.5705733911144,622.2539674441617,170.6259238017108,177.15467535297603,192.63059450929472,198.42663744869748,-2.27201801,0.12431226,-0.000137181,1559.5807572883743,0.6576533837510526,8.556654067843988,6.841650996002278,95.04013061523438,-39.5616188,46.39760208129883,5.896120071411133,-31.29611588,-25.2903862,-18.62363815,-26.23234367,1.7680147886276243,-14.42403507,-8.414212227,-14.29554939,0.000969075,-0.219421431,-0.346055388,-0.074469119,0.084474526,-0.144374967,-0.094885819,-0.017791038,0.1764137595891952,0.083947025,-0.046503991,0.069056317,0
#NAME?,115.86971395503193,633.1307752047609,117.3858116,117.89508087899225,580.5834807400736,297.0133686436492,0.3700465517315842,0.01633643,-0.000295208,1598.819316716328,0.8376153880780027,9.665862388701235,-186.2118354,153.02529907226562,-44.9270668,30.28093147277832,0.970794678,-8.62135601,27.84325218200684,-4.360710144,-10.68621635,22.70423889160156,2.681288719177246,-4.385784626,13.28411865234375,-0.145610213,-0.057808291,-0.349457175,-0.53315413,-0.047691632,0.4623735249042511,0.4025730192661285,0.1793514490127563,0.2083469182252884,-0.064156681,-0.285793692,-0.02499512,0
3vR6QKjpXuA,172.60850153728515,266.1986996282444,193.74649219115267,194.86885420251932,207.0612623736059,205.0235927259559,0.7126548092146848,0.09568229,0.00035122,1606.6483433803517,3.3207235177566794,7.940883101058008,5.949424787170178,182.54196166992188,-150.4947662,-4.431380749,24.076196670532227,-51.4759903,-3.377595425,-10.72196484,-22.84224701,9.358622550964355,-2.58389926,-2.141033649,0.3573425710201263,-0.217692375,-0.23426868,0.194913164,0.1700295656919479,0.062093597,-0.117796339,-0.158913374,0.2961339652538299,0.2746739983558655,-0.112075366,-0.060316566,-0.007006141,0
6wp9RhxqRbI,162.9207307515221,304.0208335929107,234.43211035826656,263.1411467822288,288.6197829762387,258.77124211999933,0.5725641047271636,0.17745307,0.00092169,1302.956710449988,0.6356210213369955,5.110468922742177,13.341866906566633,108.67742156982422,-47.37261963,27.07694625854492,-39.38406754,-14.52737427,-33.09482574,-7.63307476,6.526457786560059,-5.419548988,-11.67336369,-14.85908222,-10.06794453,-0.168831035,-0.163128331,-0.001461142,-0.126519397,0.2896695137023926,0.1332431137561798,-0.077866748,0.018391795,-0.035199139,0.023472557,-0.010784289,0.062399272,0
1vWYDfsdLoA,136.99945845947053,189.32131619375255,150.2644282429835,156.46466200170096,161.98237639105778,159.2131157052268,0.070992011,0.21466212,-0.000261876,1312.516421662689,0.092742342,8.298944571611242,13.908916119384678,124.8707046508789,-39.95302963,25.33872032165528,-19.6628437,-5.681581974,-31.42362022,-16.6280365,-27.45160294,-2.927566767,-10.31580162,-16.93708992,0.663640022,-0.168896273,0.082258657,0.110564612,-0.03465201,0.009718846,0.2780295312404632,0.052142181,-0.206853226,0.036003843,-0.057350654,-0.019623021,0.1038912534713745,0
7-8w3YCO7NI,261.6255653005986,570.6094040464443,344.7199271673988,367.86341164694414,387.4929843823053,365.8533843694894,0.8985658478761457,0.17401585,-0.000221043,1064.9599034674384,-0.98611934,2.945425853253552,-9.968522813,130.87835693359375,-48.7778511,10.510750770568848,5.706806182861328,-44.11690903,-0.532230794,3.795814037322998,-8.99843502,21.95172119140625,3.897099494934082,-14.14538383,12.652515411376951,0.143883392,0.000965355,-0.191079557,-0.031609427,0.190882921,0.091539778,-0.126956612,-0.152588144,0.022483516,0.069796555,-0.105515853,-0.132769421,1
#NAME?,238.52991146631203,463.4788558201278,347.21682482900223,364.6914071453399,394.2662424412591,366.9799615424984,-1.782959386,0.06710259,-1.31E-05,2085.9199831494434,8.305947072657707,5.877305465809249,-8.883064982,70.01895141601562,-55.16358185,29.12036323547364,-34.10708618,-23.94907379,4.253955364227295,-19.75590324,-9.739743233,15.368470191955566,-18.70480156,-0.297122627,-12.81951237,-0.694934726,-0.575391233,-0.082528956,0.3076039552688598,0.2505122125148773,-0.107947059,0.1615914553403854,0.069525354,0.4183111786842346,0.1289185434579849,-0.190038338,-0.236868575,1
51plA25XBAY,223.84553226259095,357.39105439674364,305.78200836531414,335.38934511626763,351.2512899969259,322.3074007145201,-0.605290921,0.21883161,-0.000344405,1104.9956904078515,-4.088246421,3.402154517773584,8.854427388,186.77296447753903,-48.45578003,47.24347686767578,-13.37445164,-19.81293106,15.570247650146484,-24.90328407,3.287367820739746,5.316785812,-10.72184467,2.149070978164673,-9.039275169,0.1472188681364059,0.2825030088424682,-0.143314034,-0.008405326,0.049783319,-0.037268896,0.041562133,0.004353433,0.040636424,0.005274197,-0.112960659,0.020544713,1
0fox2tcB3Io,337.3322358273121,570.6094040464443,367.86341164694414,412.9127185353029,425.0119847,416.4777969408075,0.085402032,0.13361187,-0.000289279,2150.3147230623467,4.459154015325268,5.109887127002635,17.85411883554796,72.42144012451172,7.980156421661377,-19.54941559,-13.69161034,-12.83648205,-7.701521873,-26.75434303,-9.955891609,-5.193214417,-1.137476683,0.2118535637855529,-6.571250439,-0.277973473,-0.055596054,0.2484227567911148,0.1883077621459961,-0.138699576,-0.047402564,0.1317505240440368,0.04912195,-0.065421298,0.08592657,0.069616936,-0.038357556,1
5FXLU7ognI0,223.84553226259095,398.84739550836855,264.6655079380657,347.21682482900223,351.2512899969259,319.00716250436056,0.5262602652748667,0.09811024,-5.97E-05,1072.3083214367073,3.3433910155013296,3.4042496667243003,11.615893877206783,173.8728027,-47.43132401,-14.78997326,-7.251437664,-7.836894989,2.533819437026977,-6.665555477,-4.392393112,0.014784323,1.432490587234497,0.695562482,-8.481135368,0.088967457,-0.534454465,-0.298762023,-0.184954688,-0.19354929,-0.112516858,-0.142667443,0.026439831,0.1479676812887191,-0.038257241,-0.032281227,0.01794225,1
KwBB3CGtiC0,227.7582832,541.7035419,351.2512899969259,520.2374258519452,526.2822935644577,448.7379126,-1.255528224,0.18720186,-0.001338418,967.1635326435362,1.670844086926076,2.4767302051883893,13.662548051660682,100.57980346679688,-0.94430244,-26.67497635,-38.66062164,-8.403720856,-9.556977272,-36.49481964,-18.17201614,-14.98462963,-21.16091156,7.814287185668945,22.04264640808105,0.1463636606931686,0.1113460659980773,0.017091762,-0.075299792,-0.078206308,0.083994821,0.2347092777490615,0.078413367,0.037278656,0.1536961942911148,-0.019049754,-0.10184963,1
2qkMZz1WHbY,231.7394279100639,391.9954359817493,261.6255653005986,266.1986996282444,306.6676969423492,285.39857728705994,-0.178955507,0.15423702,-9.07E-05,900.4852263641747,-6.07043907,3.119902090384933,15.567285211060131,135.03663635253906,-4.066869259,33.81153488,-11.87720013,-10.10872173,-12.19779015,-34.90404892,-17.03747177,-5.271081448,-25.53182602,-24.35604668,-2.479647636,0.3477914929389953,0.2782201170921325,-0.264419079,0.2612383067607879,0.1347072273492813,-0.089424297,0.1027559265494346,0.050862156,-0.023026522,0.1059936508536338,0.082707331,0.022840587,1
4OU_RrC2LgU,244.1052838549259,349.2282314330038,288.6197829762387,302.26980244077964,322.0988531080376,302.5065114210336,0.1995676714730092,0.09865846,-0.00022274,2691.320648086565,-4.70658629,8.860253232533678,11.544234800402103,17.768451690673828,-78.64527893,-28.29619026,-35.55632401,6.751344203948975,-20.44960213,6.293693542480469,-1.435359597,30.09468460083008,-7.355762959,11.241718292236328,5.264833927154541,0.4258364737033844,-0.020131418,0.1192116141319274,-0.107457891,-0.384564579,0.018407308,-0.38862592,-0.20428586,-0.126717612,-0.046447776,0.1048583015799522,0.077495299,1
#NAME?,304.0208335929107,442.5488940698555,322.0988531080376,349.2282314330038,415.3046976,363.9059200407134,-0.047632622,0.12074639,-1.00E-04,1902.6772529886016,-0.099182966,5.125932924,13.28248614255604,65.01260375976562,-26.77770424,2.259042501449585,-43.12126923,-34.977108,16.05927848815918,-38.10933304,-27.88405991,1.183443307876587,-10.51455784,-7.290153027,-17.71017265,0.03063044,0.1374511122703552,-0.051437356,-0.369454235,-0.018878531,0.053910203,0.09989398,0.056439765,-0.028742895,0.083487712,0.026869012,0.01331721,1
6hNY-xX4tDk,322.0988531080376,508.35518662380014,380.8360868427029,450.28451247858095,499.6219488,438.4662000225162,-0.600415285,0.07755928,-0.000120703,1878.8532764777665,-2.562402925,4.409076491851885,10.188917974518178,63.28202438354492,-55.05209732,3.0178046226501465,-48.51949692,-7.830513477,-16.18473053,-42.01046753,-6.500788212,-12.73556137,-13.90695763,-10.62483501,-9.176880836,0.1860590130090713,-0.073363103,-0.346332967,-0.311570257,0.068690509,-0.125405222,-0.041147288,0.1078402921557426,-0.181041747,0.1224016398191452,0.019405587,0.078352802,1
3jPvzBbfueI,244.1052838549259,343.2286994458844,248.37216905734883,249.81097439559295,264.6655079380657,271.0606663014768,1.468023569222655,0.037211455,-0.000206776,1551.7784795560624,-10.41726387,5.872375960931909,-32.61530985,115.42052459716795,-73.50384521,28.368391036987305,-1.415507436,-13.90711117,3.634853601455689,-21.82013893,-1.758702517,8.882875442504883,-3.397913694,1.6599135398864746,-6.523637772,0.3421578109264374,0.6757121682167053,-1.063147545,0.4457964301109314,0.201774776,-0.262995958,0.4238695800304413,-0.087110914,0.067439027,0.26315254,-0.071382575,0.076254182,1
78Bt4lB6QNs,193.74649219115267,447.6910645,242.6993408760242,270.8517709358815,359.4673964072457,295.2738377265961,-0.182857859,0.105300926,-6.71E-05,1414.035047784634,-2.446261283,4.830529381101695,-5.235064024,101.11622619628906,-24.82447433,20.17214203,-52.69169617,-4.380212307,-4.510835648,-21.0333786,-13.00494003,-1.357306957,-11.2245779,-15.02396679,-12.27424908,0.1001702398061752,0.1632148325443267,-0.135120481,-0.120588742,-0.132889435,0.1686388105154037,-0.072677448,-0.042875633,-0.029743919,-0.159641504,0.005975225,0.086699888,1
5t1wkkq1UtE,213.7370270537933,331.5370699244067,252.7136380993477,309.33502415691686,316.5653876023804,288.4035008,0.09291348,0.1432913,-0.000463004,1074.9082583873594,-2.134482669,3.753684643792573,17.440416304592418,125.57875061035156,-33.46352768,14.644608497619627,-38.80281067,-15.22793102,20.425596237182617,-17.48614883,4.679616928100586,16.614830017089844,-1.236294746,9.112486839294434,-6.134321213,-0.023426112,0.4492858052253723,-0.174359187,-0.050896198,0.1683073788881302,-0.087419026,-0.225505874,-0.180579722,0.03813576,0.1364531517028808,0.033690363,0.052710891,1
6XwnGN7QBrk,359.4613997,505.4272761986954,372.1377785978373,400.0026452,418.3154763438171,407.9835222520292,-0.015883475,0.12302962,-0.000375352,1992.3453277550632,1.722818033762004,4.945009226994503,12.004543255413706,52.046348571777344,-51.4111557,-29.51867676,-23.83922005,-12.44948959,-2.61762929,-4.119634628,-18.8749218,4.558979511260986,-15.88192081,-12.78993225,-15.95884037,-0.076040611,0.1747082620859146,0.01336554,0.3191719353199005,0.1037227213382721,-0.434215724,0.1943694204092025,0.012206787,-0.091248684,0.037896398,-0.05565482,-0.114067458,1
uBwN3k4Ourk,323.9647527821156,538.5835590540485,452.8929841231365,460.8094140410758,468.8642207165331,445.9351009270723,0.6744399845247676,0.105550274,-8.80E-05,1694.203006552501,-6.214055991,3.874102475343336,14.439265193623037,53.04270935058594,-66.01160431,-6.755768299,-21.49386024,-37.80132675,-6.644459724,-44.32848358,-19.08210182,-4.265035152,-39.55210495,-18.50527382,-15.1284771,-0.332489997,0.550621748,0.4072192311286926,0.36074537,0.6943967342376709,-0.367928594,-0.217250884,0.1291196197271347,-0.134119496,0.00721056,-0.233273908,0.2433010190725326,1
DByW9JuyRn8,109.36644661993022,314.74210513575684,156.91916995157328,246.94165062806204,272.0285422,218.79240716976025,-2.141365892,0.09177422,-0.000298782,1036.420429901853,4.959081941051509,5.190692356246263,-23.53579624,158.2365264892578,-29.64671326,30.28563117980957,-2.114279032,-9.71366024,-5.571730137,-9.689053535,-1.819632888,-3.054804325,-22.249897,-39.36009598,-23.45373154,-0.2874268,-0.204652816,0.2070157825946808,0.2143225669860839,-0.006091005,0.2034053653478622,-0.098571956,-0.115470774,0.030516908,0.013366561,0.1565562933683395,0.1969674974679947,3
8XvRk4ZfeKE,115.20235351026894,202.90956258890665,156.69125964324533,165.76853496220335,175.62564499846297,165.11860733668215,-0.283855405,0.11868944,2.433077861496713e-05,1425.5381751002112,-0.151782713,8.656805584,0.8256346564621606,140.4675750732422,-29.97841263,6.2857160568237305,-9.758695602,-2.503791809,-8.751344681,-11.50369835,-15.6942749,-6.822773933,-16.5518055,3.481752872467041,-11.68744183,0.2577860951423645,0.003054669,-0.07392969,0.071965165,-0.187643737,-0.036985409,0.1937081217765808,0.3512000441551208,0.1174952089786529,0.011281816,0.031164119,0.067082554,3
4eBE0LLVVT4,100.87044475251382,499.6219488,111.27813843321148,115.86971395503193,125.63115312373516,156.74111230462688,-3.787581228,0.06236443,-0.000359348,1398.053652,-0.249869042,10.967033778831771,-33.8147584,158.8645477294922,-44.33270645,35.56022644042969,-7.999265194,2.4309098720550537,-21.10565758,3.6150827407836914,-21.65465546,-4.612295151,-0.196666494,-5.558897018,10.470248222351074,0.024565151,0.2224015444517135,-0.043437302,-0.27051267,0.147975817,0.038492184,0.1035570055246353,0.047948845,-0.272765189,0.011081628,0.1799038797616958,0.039080694,3
cuJxvuI-8xk,158.2826938011902,307.5533855193843,210.0651528602916,233.08188075904496,275.58617649730814,243.3133567131184,-1.503674713,0.07724673,0.000551327,1793.930719394236,-5.701943547,7.505453608248978,-32.71474774,128.64378356933594,-58.37080765,42.69276047,-28.35639572,21.72952651977539,-31.89080811,11.307299613952637,-11.28814316,3.553552627563477,3.5948028564453125,-5.916065216,10.298869132995604,0.4357962608337402,-0.10150212,-0.415751129,-0.426752865,-0.350106299,0.224103957,0.1629222929477691,0.023448544,0.1380992382764816,-0.0195983,0.1769424527883529,0.1616123765707016,3
K_MrwzQQJkA,318.3992322368831,727.2762799757062,367.3611669619863,394.2662424412591,423.7915853937281,429.2325006604342,-0.11508155,0.107466705,0.000240749,1870.2501409748568,4.943934987586737,4.591134733285497,-3.153492865,68.09449768066406,-72.42900085,-27.57483482,-40.38777161,-18.41775322,-10.96155643,-17.59178925,-9.667010307,2.5226407051086426,-3.898008823,-4.959587097,-18.8058548,-0.519040525,0.085753746,0.1962683945894241,0.1727962791919708,0.1002530753612518,-0.06514857,0.028241508,0.2756775319576263,0.095941402,-0.034542575,-0.206701308,-0.346065313,3
f_eBYDN5Ftw,96.87324609557632,206.45635926765144,115.20235351026894,122.05264192746294,141.01384901128017,129.9445711922967,0.2295861658166772,0.23813997,-7.56E-05,737.2982127210763,-1.426823594,5.800826255080866,10.901417704206324,147.74415588378906,14.354764938354492,65.74757385253906,26.45984268188477,5.743277072906494,5.672073841094971,-4.724874973,-11.52913857,-6.018054008,-11.55992889,5.556667327880859,-3.245892763,0.2219641208648681,-0.034996826,-0.124809742,-0.002595233,-0.034214757,0.067779049,-0.215353444,-0.103847079,0.060882095,0.083661586,0.009215021,0.001533025,3
67Lmh0O7psc,99.13755088719132,374.2935508183765,115.86971395503193,136.21039964151842,154.89150702410393,149.47622262933712,-0.740989491,0.05478058,-0.000410489,2010.6113312662285,3.5914103171071634,14.301291648885211,-53.98972751,79.18344879,-26.65168571,27.971885681152344,-5.40500021,-25.19177818,-31.934021,-31.44165993,-32.96372986,-13.84206009,-24.5074234,-16.25044441,-16.22585297,-0.273658901,-0.015734382,0.1115401089191436,0.089909978,0.1572747081518173,0.032252911,-0.173942968,0.087497115,0.078380883,0.034605809,-0.005950431,-0.049067516,3
2K6S8q397FI,106.86851352689663,191.5211239251473,137.3974227167119,159.19961611844155,169.39892257456913,154.3117696713046,0.5034079424993427,0.07757035,-5.63E-05,1494.7332496957108,6.151054751975592,9.890054770782516,-20.4033845,125.9374771118164,-25.40691376,3.713938236236572,2.663668870925904,-17.11387825,-23.92307472,-8.876917839,-31.76060295,-16.43537521,-10.59682846,-12.40341187,-10.57396412,-0.088417649,0.2033642828464508,-0.480036587,-0.25246945,0.077692695,0.1411967873573303,-0.071147151,-0.016723074,0.1180179119110107,0.083847918,0.038834106,-0.030024756,3
ZiQ1nfUVpk0,190.41804342135143,663.0741398488134,211.28204791122096,239.91170118635668,253.8116045,292.40854279459614,-3.203307194,0.16096877,0.000750296,1564.9527567427149,4.480348097762192,6.329502100139139,3.060335987381823,146.25949096679688,-78.69725037,27.87407875061035,-12.82281113,-24.87306786,-11.23971367,-14.56163883,-19.86466599,3.765193462371826,-14.94229698,-6.190526962,2.408789635,-0.507168531,-0.268748581,0.1416379064321518,-0.206176534,0.216249019,0.2431343495845794,0.091985442,-0.001297948,-0.200896412,-0.239471152,0.3372758030891418,0.2834774851799011,3
YWwjW23kWTg,,,,,,,,0.30502576,2.703981772356201e-05,153.52981482489122,0.4299925184656851,0,-172.243771,79.86384582519531,8.034140586853027,21.60502815246582,9.413986206054688,11.398587226867676,3.025193214416504,6.932154655456543,6.5764689445495605,6.805387496948242,8.308395385742188,8.076683998,5.653632164001465,0.1304422169923782,0.054822076,0.011809239,-0.002115859,0.017484307,-0.035684571,0.037705511,0.010802628,-0.043558251,0.013932787,0.038522422,0.024436178,3
SAroxuA25jY,143.47872767421205,266.1986996282444,159.19961611844155,175.62564499846297,193.74649219115267,183.3459402581844,-0.356957621,0.18164442,-0.000443138,1272.6504452082302,0.9903529033657028,7.248042326779289,3.3399455680134493,149.8255615234375,-23.8191967,35.17655563354492,-27.73079491,3.4236176013946533,-18.29428291,-12.65787315,-14.18640232,-13.58463001,-11.61499977,-4.266054153,-18.32521248,0.523615837,-0.473645329,-0.414055049,-0.234486043,-0.137621403,0.005513175,-0.150733396,-0.019537274,0.1463323682546615,0.2126814275979995,0.213548794,-0.016166817,3
Qi52eqc8kh8,167.69467255813382,479.82340237271336,230.4047070205379,445.11997929751874,470.9012978,369.5998542987532,-3.141562284,0.14718965,-4.30E-05,2145.820251085731,3.5713952590582387,6.784701958,5.320883734426749,86.06526947021484,-56.68825912,-3.236313105,-12.69771862,-19.4594059,-15.55018902,-8.085024834,-5.368182659,-4.710672855,-14.35477448,-7.416162491,-8.64673233,-0.482412636,-0.126605242,-0.30441609,0.098318569,0.4713706374168396,0.2038845419883728,-0.06447003,-0.041985549,-0.098719239,-0.020282263,-0.31545049,-0.111737095,3
DcBCtNZr5WA,107.48759652776704,493.88330125612407,134.64588976351206,143.47872767421205,150.2644282429835,172.33520248304978,2.442522398,0.13489848,-0.00169176,2119.010939270488,14.21656236869775,14.636647745958872,-6.22962927,93.89366912841795,12.523723602294922,13.338911056518556,-4.575570583,-1.230064988,-33.26863098,-8.348991394,-31.15628242,-1.302990913,-22.66824722,-11.00474262,-7.541507721,-0.836066902,0.2780435681343078,0.3909762799739837,0.621516764,0.2908133566379547,-0.13211824,-0.056523483,-0.019940244,-0.115380131,-0.002613633,-0.156280622,-0.19634819,3
CjrW0pSWqj8,152.01041679645536,718.9227994260838,183.93170582347207,201.74088950502764,207.6523487899725,205.92037926095404,-2.422858069,0.12548909,0.000311662,1194.243070618115,-0.526530379,6.087766656859472,6.739120063468228,158.3972168,-42.42980194,14.182486534118652,-9.950119019,-6.985422611,-25.76223183,-18.98335266,-20.44138336,-15.58959198,8.017513275146484,2.0358309745788574,-7.948719978,-0.014632098,-0.102252781,-0.028636474,-0.011294871,-0.143215284,0.044132251,0.007176962,-0.003182046,-0.009404703,-0.0688079,0.020775538,0.011910342,3
nwEkhvUErao,82.40688922821748,175.62564499846297,111.92276613129548,119.95585059317834,126.72280785281193,120.06582392928628,-0.2054856,0.106020294,0.000275867,1374.135866453871,-2.225697832,11.527297506814728,2.717293757712762,151.18423461914062,-28.90698433,14.48769760131836,-21.47250175,-18.09428596,-4.672382832,-1.929360151,-33.98913956,-4.193720818,-11.97999573,1.6281298398971558,-15.68683624,-0.169315293,0.3096191883087158,0.029893959,0.4418768882751465,0.255197674,0.013692003,0.1904348582029342,-0.070915267,-0.151147097,-0.196287036,0.274908185,-0.026325412,3
Yuvk59LpU1w,670.7786902325353,702.5025799938518,678.7096626728644,686.6406351131935,694.5716075535227,686.6406351131935,,0.043838304,1.1528039067343345e-05,1881.028699291377,4.367315326641783,2.738909458615536,-174.8776541,53.09894943237305,-12.52133083,14.994462966918944,3.138334989547729,0.5304352641105652,4.736059665679932,10.468117713928224,3.984954595565796,11.69618034362793,6.512864589691162,9.043462753295898,6.031642436981201,0.3790288865566253,-0.219240904,-0.100160696,-0.057879876,-0.122661054,-0.021403413,-0.017734041,-0.033313405,-0.029903602,-0.050574794,-0.062312875,-0.12745133,3
#NAME?,98.56656061031477,194.86885420251932,117.21605517913326,129.68481307709163,143.68651862768888,132.55007874471903,-0.320423193,0.06828653,-0.000285551,1382.2504654541112,-1.53955849,10.600286336982006,-31.50773727,150.20655822753906,-28.15405655,-6.73933506,-2.850039959,-4.539915085,-28.18293571,14.466383934020996,-32.27264786,-10.94533062,5.6760783195495605,-14.17999363,7.556279659,0.078965411,-0.075968906,-0.277620763,0.6251049637794495,0.4058751165866852,-0.129723623,-0.449080825,0.063911825,0.2897044718265533,-0.009671791,-0.072540954,0.078212671,3
76LVxyRRovM,171.61434972294217,302.26980244077964,229.07767355765736,254.17759331190007,263.1411467822288,249.37277419332477,-0.451946823,0.18373458,-0.000357528,1350.0316073081055,-0.415776512,5.474898647111619,10.944162822548062,131.32171630859375,-44.57298279,31.60060691833496,-13.71540546,-12.50578022,-10.60543156,-8.617738724,-27.42145157,-12.24668121,-12.44742775,-8.461010933,-8.632476807,-0.211477757,0.334572822,0.097819015,0.1761962473392486,0.005184672,-0.031615335,0.015893564,-0.021568738,0.026731778,-0.005685359,-0.067342728,-0.048336342,3
#NAME?,192.63059450929472,249.81097439559295,211.2855726118788,234.43211035826656,240.6065983595872,226.7002553599831,-0.582078786,0.114319384,5.157593113835901e-05,1873.219726110167,1.925599072286496,8.284393800395348,5.993451655581093,119.98241424560548,-81.06439209,39.19403839111328,-51.9684906,-15.06701279,-11.09253407,-6.188121796,-15.60224724,-10.53109932,-2.145388842,-1.459980726,-3.458598375,-0.440807939,-0.016981741,-0.094712995,-0.017426269,-0.054618962,0.029406698,0.1325514763593673,-0.103817768,-0.058786687,-0.079729691,0.00207047,0.1082269996404647,3
7Qp0pjdO3vM,,,,,,,,0.13292553,-0.001205073,1757.548402313321,-0.521539256,0,-11.07362377,132.03250122070312,-114.3834076,-11.55157948,-10.32492161,-20.89179611,-21.8179512,-1.397318602,-7.212483406,-4.044395924,1.4627069234848022,14.063105583190918,-1.02492559,0.4013098478317261,-0.009398388,0.2152915298938751,-0.09845943,-0.126243442,0.5956611037254333,0.1809194833040237,-0.189875036,-0.043435339,0.091570236,-0.108650431,-0.150874436,3
dRJwBE6fAe8,120.65074776640884,239.91170118635668,153.3338484711746,187.14677540918825,211.28204791122096,183.2968779,0.3416066600918844,0.11552149,0.001123674,1167.873336,1.2472209081041707,6.541286905921573,-31.5205198,145.2255401611328,-32.13606644,7.986360549926758,-23.47902679,-5.918545723,-10.57360268,-12.33683968,-35.26431274,-12.9750042,3.460541248321533,-12.44821262,-2.514064789,-0.27739206,-0.418627471,-0.129626498,-0.522687793,-0.143487141,-0.090955049,0.076719403,0.070749484,-0.046710961,0.1489482372999191,0.014204243,0.1774632036685943,3
E946VB9zR-U,146.83238395870376,608.0416671858214,161.28266401327852,187.7514658,254.17759331190007,236.5710418124034,8.224431828442034,0.12653337,-0.000499483,1493.795572403708,2.2376269000643068,7.576245814018773,-0.264960896,168.4951934814453,-70.82732391,37.05105972290039,-32.45332718,-5.396410942,-15.92422867,-25.1594696,-2.678097486,-10.16018391,3.007286071777344,-6.908134937,-4.597582817,-0.168318823,0.08875335,-0.109834582,-0.348802418,0.3455648720264435,-0.086567283,-0.030274967,0.062401615,0.048526607,0.1375581473112106,-0.125565782,0.1152742952108383,3
